a2691f20-969a-4d38-a760-f2b2202a3b1b,['Car', 'Truck (Fire)']
a389c0b5-142b-4ebf-b687-212a7438ffcb,['Motorcycle', 'Motorcycle']
a46c3248-032d-45fc-8d3d-54c2fcc8424a,['Motorcycle', 'Motorcycle']
a5ac32e4-5471-4626-a237-b28be2f0625a,['Motorcycle', 'Motorcycle']
a5c83512-bc4b-4d96-aa2e-e6efe7b03d6b,['Motorcycle', 'Jeepney']
a7841cb8-3017-4374-94fb-bbe01185555d,['Motorcycle', 'Bicycle']
a85741b2-bd25-4791-b811-78389f2480fb,['Truck (Articulated)', 'Motorcycle']
a9018b6c-7f65-4975-8a14-fb05efefe27a,['Truck (Unknown)', 'Motorcycle']
a9041e3e-183a-4ec3-bbfe-5879ed018857,['Truck (Pick-Up)', 'Car']
a92d519b-f4f7-40e9-a20a-56a684ab605a,['Motorcycle', 'Tricycle']
aa94901d-033d-4e43-9a25-335ce11ded26,['Motorcycle', 'Motorcycle']
aadea877-14b1-49ba-837f-3207fac7fde6,['Motorcycle', 'Truck (Unknown)']
aaf20e2d-c6ed-4938-bf7d-dead2623c568,['Car', 'Motorcycle']
ab3b89fc-b446-46b8-a499-5a024b97f377,['Truck (Pick-Up)', 'Motorcycle']
abdfb253-9312-4f20-a7b1-21b88ff17011,['Truck (Rigid)', 'Motorcycle']
ae4ec5d6-6d1d-4962-807a-0d36523c7430,['Truck (Articulated)', 'Motorcycle']
ae74404e-b7e8-4afd-9dca-87839012f3c8,['Motorcycle', 'Tricycle']
aead51cd-8385-4cd6-b61d-a199a621135b,['Motorcycle', 'Truck (Pick-Up)']
b13fd688-1ed8-4d06-b9db-565d5d2ddf2c,['Car', 'Motorcycle']
b143e6ac-6162-4dd2-be20-10cdd38960e8,['Bus', 'Motorcycle']
b2643f73-cd53-44ab-bf00-078444b2ad05,['Pedestrian', 'Motorcycle']
b4b47da6-6ba1-4be0-8ed2-571f7da935f6,['Motorcycle', 'Tricycle']
b66261a3-f213-4a60-ad55-384ed7e92916,['Truck (Rigid)', 'Motorcycle']
b6b5d5e5-17b9-4f17-85c4-f2e613d043a5,['Truck (Pick-Up)', 'Motorcycle']
b6f6d7fb-70fb-42bf-ba47-82c4917bb94a,['Truck (Rigid)', 'Motorcycle']
b88a00ae-2688-4e75-a293-37536c7c58f5,['SUV', 'Motorcycle']
b96d5f38-563c-4c29-98e0-62637d6f6882,['Truck (Pick-Up)', 'Motorcycle']
ba5fc5ab-0967-4c77-af1f-225c0b05a43d,['Truck (Unknown)', 'Motorcycle']
bbeed927-eccc-4c99-ad3c-318533836d89,['Truck (Rigid)', 'Truck (Pick-Up)']
bc1a979b-f959-45c6-bf6c-f314cd6ec72b,['Motorcycle', 'Motorcycle']
be065dbb-2d68-402d-925f-73834a52accc,['Car', 'Motorcycle']
bf8a1c26-1829-4751-a7f1-89093f7ec063,['Truck (Articulated)', 'Motorcycle']
